pcode_2,month,district,governorate,pcode_1,gid_1,gid_2,unocha_operational_hub,percent_functioning_health_centres,percent_attack_rate,percent_individuals_health_facilities_problems,num_suspected_cases_cholera,num_deaths_cholera,num_health_workers,was_duplicated
YE2513,2019-11-01,Al Madaribah Wa Al Aarah,Lahj,YE25,YEM.15_1,YEM.15.3_1,Aden,0.88,1.1135237458938811,0.295674128,8.0,,14.0,False
YE2513,2019-12-01,Al Madaribah Wa Al Aarah,Lahj,YE25,YEM.15_1,YEM.15.3_1,Aden,0.88,0.2783809364734703,0.295674128,2.0,,14.0,False
YE2513,2020-01-01,Al Madaribah Wa Al Aarah,Lahj,YE25,YEM.15_1,YEM.15.3_1,Aden,,,,2.0,,,False
YE2513,2020-02-01,Al Madaribah Wa Al Aarah,Lahj,YE25,YEM.15_1,YEM.15.3_1,Aden,,,,3.0,,,False
YE2513,2020-06-01,Al Madaribah Wa Al Aarah,Lahj,YE25,YEM.15_1,YEM.15.3_1,Aden,,,,0.0,1.0,,False
YE2513,2020-07-01,Al Madaribah Wa Al Aarah,Lahj,YE25,YEM.15_1,YEM.15.3_1,Aden,,,,0.0,1.0,,False
YE2514,2019-01-01,Al Hawtah,Lahj,YE25,YEM.15_1,YEM.15.1_1,Aden,,2.2954206358315163,0.349995891,8.0,,14.0,False
YE2514,2019-02-01,Al Hawtah,Lahj,YE25,YEM.15_1,YEM.15.1_1,Aden,0.88,2.582348215310456,0.349995891,9.0,,14.0,False
YE2514,2019-03-01,Al Hawtah,Lahj,YE25,YEM.15_1,YEM.15.1_1,Aden,0.88,14.346378973946976,0.349995891,50.0,,14.0,False
YE2514,2019-04-01,Al Hawtah,Lahj,YE25,YEM.15_1,YEM.15.1_1,Aden,0.88,38.73522322965684,0.349995891,135.0,,14.0,False
YE2514,2019-05-01,Al Hawtah,Lahj,YE25,YEM.15_1,YEM.15.1_1,Aden,0.88,8.033972225410308,0.349995891,28.0,,14.0,False
YE2514,2019-06-01,Al Hawtah,Lahj,YE25,YEM.15_1,YEM.15.1_1,Aden,0.88,28.979685527372894,0.349995891,101.0,,14.0,False
YE2514,2019-07-01,Al Hawtah,Lahj,YE25,YEM.15_1,YEM.15.1_1,Aden,0.88,122.51807643750718,0.349995891,427.0,,14.0,False
YE2514,2019-08-01,Al Hawtah,Lahj,YE25,YEM.15_1,YEM.15.1_1,Aden,0.88,6.025479169,0.349995891,21.0,,14.0,False
YE2514,2019-09-01,Al Hawtah,Lahj,YE25,YEM.15_1,YEM.15.1_1,Aden,0.88,21.23264088144153,0.349995891,74.0,,14.0,False
YE2514,2019-10-01,Al Hawtah,Lahj,YE25,YEM.15_1,YEM.15.1_1,Aden,0.88,15.781016871341674,0.349995891,55.0,,14.0,False
YE2514,2019-11-01,Al Hawtah,Lahj,YE25,YEM.15_1,YEM.15.1_1,Aden,0.88,2.869275794789395,0.349995891,10.0,,14.0,False
YE2514,2019-12-01,Al Hawtah,Lahj,YE25,YEM.15_1,YEM.15.1_1,Aden,0.88,21.23264088144153,0.349995891,74.0,,14.0,False
YE2514,2020-01-01,Al Hawtah,Lahj,YE25,YEM.15_1,YEM.15.1_1,Aden,,,,9.0,,,False
YE2514,2020-02-01,Al Hawtah,Lahj,YE25,YEM.15_1,YEM.15.1_1,Aden,,,,11.0,,,False
YE2514,2020-03-01,Al Hawtah,Lahj,YE25,YEM.15_1,YEM.15.1_1,Aden,,,,7.0,,,False
YE2514,2020-06-01,Al Hawtah,Lahj,YE25,YEM.15_1,YEM.15.1_1,Aden,,,,1.0,,,False
YE2515,2019-01-01,Tuban,Lahj,YE25,YEM.15_1,YEM.15.12_1,Aden,0.835,0.2767323444764224,0.493164095,4.0,,14.0,False
YE2515,2019-02-01,Tuban,Lahj,YE25,YEM.15_1,YEM.15.12_1,Aden,0.88,0.1383661722382112,0.493164095,2.0,,14.0,False
YE2515,2019-03-01,Tuban,Lahj,YE25,YEM.15_1,YEM.15.12_1,Aden,0.88,1.3836617223821122,0.493164095,20.0,1.0,14.0,False
YE2515,2019-04-01,Tuban,Lahj,YE25,YEM.15_1,YEM.15.12_1,Aden,0.88,9.408899712198362,0.493164095,136.0,1.0,14.0,False
YE2515,2019-05-01,Tuban,Lahj,YE25,YEM.15_1,YEM.15.12_1,Aden,0.88,18.056785477086564,0.493164095,261.0,,14.0,False
YE2515,2019-06-01,Tuban,Lahj,YE25,YEM.15_1,YEM.15.12_1,Aden,0.88,5.465463803409342,0.493164095,79.0,,14.0,False
YE2515,2019-07-01,Tuban,Lahj,YE25,YEM.15_1,YEM.15.12_1,Aden,0.88,9.685632056674784,0.493164095,140.0,1.0,14.0,False
YE2515,2019-08-01,Tuban,Lahj,YE25,YEM.15_1,YEM.15.12_1,Aden,0.88,2.144675669692273,0.493164095,31.0,,14.0,False
YE2515,2019-09-01,Tuban,Lahj,YE25,YEM.15_1,YEM.15.12_1,Aden,0.88,13.006420190391854,0.493164095,188.0,,14.0,False
YE2515,2019-10-01,Tuban,Lahj,YE25,YEM.15_1,YEM.15.12_1,Aden,0.88,10.239096745627627,0.493164095,148.0,,14.0,False
YE2515,2019-11-01,Tuban,Lahj,YE25,YEM.15_1,YEM.15.12_1,Aden,0.88,2.21385875581138,0.493164095,32.0,,14.0,False
YE2515,2019-12-01,Tuban,Lahj,YE25,YEM.15_1,YEM.15.12_1,Aden,0.88,13.006420190391854,0.493164095,188.0,,14.0,False
YE2515,2020-01-01,Tuban,Lahj,YE25,YEM.15_1,YEM.15.12_1,Aden,,,,19.0,2.0,,False
YE2515,2020-02-01,Tuban,Lahj,YE25,YEM.15_1,YEM.15.12_1,Aden,,,,8.0,,,False
YE2515,2020-03-01,Tuban,Lahj,YE25,YEM.15_1,YEM.15.12_1,Aden,,,,20.0,,,False
YE2515,2020-04-01,Tuban,Lahj,YE25,YEM.15_1,YEM.15.12_1,Aden,,,,3.0,,,False
YE2515,2020-06-01,Tuban,Lahj,YE25,YEM.15_1,YEM.15.12_1,Aden,,,,1.0,,,False
YE2601,2020-01-01,Majzar,Ma'rib,YE26,YEM.16_1,YEM.16.8_1,Sana'a,,,,1.0,,,False
YE2601,2020-03-01,Majzar,Ma'rib,YE26,YEM.16_1,YEM.16.8_1,Sana'a,,,,1.0,,,False
YE2601,2020-04-01,Majzar,Ma'rib,YE26,YEM.16_1,YEM.16.8_1,Sana'a,,,,2.0,,,False
YE2601,2020-09-01,Majzar,Ma'rib,YE26,YEM.16_1,YEM.16.8_1,Sana'a,,,,2.0,,,False
YE2603,2020-10-01,Madghal Al Jid'an,Ma'rib,YE26,YEM.16_1,YEM.16.11_1,Sana'a,,,,8.0,,,False
YE2604,2020-02-01,Harib Al Qaramish,Ma'rib,YE26,YEM.16_1,YEM.16.5_1,Sana'a,,,,2.0,,,False
YE2604,2020-03-01,Harib Al Qaramish,Ma'rib,YE26,YEM.16_1,YEM.16.5_1,Sana'a,,,,6.0,,,False
YE2604,2020-04-01,Harib Al Qaramish,Ma'rib,YE26,YEM.16_1,YEM.16.5_1,Sana'a,,,,3.0,,,False
YE2604,2020-05-01,Harib Al Qaramish,Ma'rib,YE26,YEM.16_1,YEM.16.5_1,Sana'a,,,,12.0,,,False
YE2604,2020-06-01,Harib Al Qaramish,Ma'rib,YE26,YEM.16_1,YEM.16.5_1,Sana'a,,,,4.0,,,False
YE2604,2020-07-01,Harib Al Qaramish,Ma'rib,YE26,YEM.16_1,YEM.16.5_1,Sana'a,,,,3.0,,,False
YE2604,2020-08-01,Harib Al Qaramish,Ma'rib,YE26,YEM.16_1,YEM.16.5_1,Sana'a,,,,1.0,,,False
YE2605,2020-02-01,Bidbadah,Ma'rib,YE26,YEM.16_1,YEM.16.3_1,Sana'a,,,,2.0,,,False
YE2605,2020-03-01,Bidbadah,Ma'rib,YE26,YEM.16_1,YEM.16.3_1,Sana'a,,,,9.0,,,False
YE2605,2020-04-01,Bidbadah,Ma'rib,YE26,YEM.16_1,YEM.16.3_1,Sana'a,,,,1.0,,,False
YE2605,2020-05-01,Bidbadah,Ma'rib,YE26,YEM.16_1,YEM.16.3_1,Sana'a,,,,1.0,,,False
YE2605,2020-06-01,Bidbadah,Ma'rib,YE26,YEM.16_1,YEM.16.3_1,Sana'a,,,,4.0,,,False
YE2606,2020-02-01,Sirwah,Ma'rib,YE26,YEM.16_1,YEM.16.14_1,Sana'a,,,,1.0,,,False
YE2606,2020-03-01,Sirwah,Ma'rib,YE26,YEM.16_1,YEM.16.14_1,Sana'a,,,,1.0,,,False
YE2606,2020-04-01,Sirwah,Ma'rib,YE26,YEM.16_1,YEM.16.14_1,Sana'a,,,,5.0,,,False
YE2606,2020-05-01,Sirwah,Ma'rib,YE26,YEM.16_1,YEM.16.14_1,Sana'a,,,,3.0,,,False
YE2606,2020-09-01,Sirwah,Ma'rib,YE26,YEM.16_1,YEM.16.14_1,Sana'a,,,,5.0,,,False
YE2606,2020-10-01,Sirwah,Ma'rib,YE26,YEM.16_1,YEM.16.14_1,Sana'a,,,,2.0,,,False
YE2606,2020-11-01,Sirwah,Ma'rib,YE26,YEM.16_1,YEM.16.14_1,Sana'a,,,,6.0,,,False
YE2607,2020-08-01,Al Jubah,Ma'rib,YE26,YEM.16_1,YEM.16.2_1,Sana'a,,,,2.0,,,False
YE2607,2020-09-01,Al Jubah,Ma'rib,YE26,YEM.16_1,YEM.16.2_1,Sana'a,,,,18.0,,,False
YE2607,2020-10-01,Al Jubah,Ma'rib,YE26,YEM.16_1,YEM.16.2_1,Sana'a,,,,13.0,,,False
YE2607,2020-11-01,Al Jubah,Ma'rib,YE26,YEM.16_1,YEM.16.2_1,Sana'a,,,,12.0,,,False
YE2608,2020-11-01,Rahabah,Ma'rib,YE26,YEM.16_1,YEM.16.13_1,Sana'a,,,,18.0,,,False
YE2609,2020-03-01,Harib,Ma'rib,YE26,YEM.16_1,YEM.16.4_1,Sana'a,,,,1.0,,,False
YE2609,2020-10-01,Harib,Ma'rib,YE26,YEM.16_1,YEM.16.4_1,Sana'a,,,,8.0,,,False
YE2609,2020-11-01,Harib,Ma'rib,YE26,YEM.16_1,YEM.16.4_1,Sana'a,,,,2.0,,,False
YE2610,2020-02-01,Mahliyah,Ma'rib,YE26,YEM.16_1,YEM.16.7_1,Sana'a,,,,1.0,,,False
YE2610,2020-03-01,Mahliyah,Ma'rib,YE26,YEM.16_1,YEM.16.7_1,Sana'a,,,,1.0,,,False
YE2610,2020-04-01,Mahliyah,Ma'rib,YE26,YEM.16_1,YEM.16.7_1,Sana'a,,,,2.0,,,False
YE2610,2020-07-01,Mahliyah,Ma'rib,YE26,YEM.16_1,YEM.16.7_1,Sana'a,,,,4.0,,,False
YE2610,2020-08-01,Mahliyah,Ma'rib,YE26,YEM.16_1,YEM.16.7_1,Sana'a,,,,5.0,,,False
YE2610,2020-09-01,Mahliyah,Ma'rib,YE26,YEM.16_1,YEM.16.7_1,Sana'a,,,,4.0,,,False
YE2611,2020-03-01,Al Abdiyah,Ma'rib,YE26,YEM.16_1,YEM.16.1_1,Sana'a,,,,2.0,,,False
YE2611,2020-04-01,Al Abdiyah,Ma'rib,YE26,YEM.16_1,YEM.16.1_1,Sana'a,,,,1.0,,,False
YE2611,2020-06-01,Al Abdiyah,Ma'rib,YE26,YEM.16_1,YEM.16.1_1,Sana'a,,,,1.0,,,False
YE2611,2020-08-01,Al Abdiyah,Ma'rib,YE26,YEM.16_1,YEM.16.1_1,Sana'a,,,,3.0,,,False
YE2611,2020-10-01,Al Abdiyah,Ma'rib,YE26,YEM.16_1,YEM.16.1_1,Sana'a,,,,1.0,,,False
YE2611,2020-11-01,Al Abdiyah,Ma'rib,YE26,YEM.16_1,YEM.16.1_1,Sana'a,,,,3.0,,,False
YE2612,2020-03-01,Ma'rib City,Ma'rib,YE26,YEM.16_1,YEM.16.10_1,Sana'a,,,,86.0,,,False
YE2612,2020-04-01,Ma'rib City,Ma'rib,YE26,YEM.16_1,YEM.16.10_1,Sana'a,,,,22.0,,,False
YE2612,2020-05-01,Ma'rib City,Ma'rib,YE26,YEM.16_1,YEM.16.10_1,Sana'a,,,,1.0,,,False
YE2612,2020-07-01,Ma'rib City,Ma'rib,YE26,YEM.16_1,YEM.16.10_1,Sana'a,,,,2.0,,,False
YE2612,2020-08-01,Ma'rib City,Ma'rib,YE26,YEM.16_1,YEM.16.10_1,Sana'a,,,,18.0,,,False
YE2612,2020-10-01,Ma'rib City,Ma'rib,YE26,YEM.16_1,YEM.16.10_1,Sana'a,,,,2.0,,,False
YE2612,2020-11-01,Ma'rib City,Ma'rib,YE26,YEM.16_1,YEM.16.10_1,Sana'a,,,,3.0,,,False
YE2613,2020-02-01,Ma'rib,Ma'rib,YE26,YEM.16_1,YEM.16.9_1,Sana'a,,,,25.0,,,False
YE2613,2020-03-01,Ma'rib,Ma'rib,YE26,YEM.16_1,YEM.16.9_1,Sana'a,,,,52.0,,,False
YE2613,2020-04-01,Ma'rib,Ma'rib,YE26,YEM.16_1,YEM.16.9_1,Sana'a,,,,44.0,,,False
YE2613,2020-05-01,Ma'rib,Ma'rib,YE26,YEM.16_1,YEM.16.9_1,Sana'a,,,,66.0,,,False
YE2613,2020-06-01,Ma'rib,Ma'rib,YE26,YEM.16_1,YEM.16.9_1,Sana'a,,,,18.0,1.0,,False
YE2613,2020-07-01,Ma'rib,Ma'rib,YE26,YEM.16_1,YEM.16.9_1,Sana'a,,,,61.0,1.0,,False
YE2613,2020-08-01,Ma'rib,Ma'rib,YE26,YEM.16_1,YEM.16.9_1,Sana'a,,,,25.0,,,False
YE2613,2020-09-01,Ma'rib,Ma'rib,YE26,YEM.16_1,YEM.16.9_1,Sana'a,,,,137.0,,,False
YE2613,2020-10-01,Ma'rib,Ma'rib,YE26,YEM.16_1,YEM.16.9_1,Sana'a,,,,34.0,,,False
YE2613,2020-11-01,Ma'rib,Ma'rib,YE26,YEM.16_1,YEM.16.9_1,Sana'a,,,,130.0,,,False
YE2614,2020-10-01,Jabal Murad,Ma'rib,YE26,YEM.16_1,YEM.16.6_1,Sana'a,,,,1.0,,,False
YE2614,2020-11-01,Jabal Murad,Ma'rib,YE26,YEM.16_1,YEM.16.6_1,Sana'a,,,,1.0,,,False
YE2701,2019-01-01,Shibam Kawkaban,Al Mahwit,YE27,YEM.8_1,YEM.8.9_1,Al Hudaydah,,27.042895013076663,0.108884866,152.0,,8.9,False
YE2701,2019-02-01,Shibam Kawkaban,Al Mahwit,YE27,YEM.8_1,YEM.8.9_1,Al Hudaydah,,24.37418826836515,0.108884866,137.0,,8.9,False
YE2701,2019-03-01,Shibam Kawkaban,Al Mahwit,YE27,YEM.8_1,YEM.8.9_1,Al Hudaydah,,59.42320351557635,0.108884866,334.0,,8.9,False
YE2701,2019-04-01,Shibam Kawkaban,Al Mahwit,YE27,YEM.8_1,YEM.8.9_1,Al Hudaydah,,77.21458181,0.108884866,434.0,,8.9,False
YE2701,2019-05-01,Shibam Kawkaban,Al Mahwit,YE27,YEM.8_1,YEM.8.9_1,Al Hudaydah,,52.66247976230719,0.108884866,296.0,,8.9,False
YE2701,2019-06-01,Shibam Kawkaban,Al Mahwit,YE27,YEM.8_1,YEM.8.9_1,Al Hudaydah,,63.871048090095535,0.108884866,359.0,,8.9,False
YE2701,2019-07-01,Shibam Kawkaban,Al Mahwit,YE27,YEM.8_1,YEM.8.9_1,Al Hudaydah,,50.70542814951874,0.108884866,285.0,,8.9,False
YE2701,2019-08-01,Shibam Kawkaban,Al Mahwit,YE27,YEM.8_1,YEM.8.9_1,Al Hudaydah,,32.558222285480454,0.108884866,183.0,,8.9,False
YE2701,2019-09-01,Shibam Kawkaban,Al Mahwit,YE27,YEM.8_1,YEM.8.9_1,Al Hudaydah,,28.822032842884337,0.108884866,162.0,,8.9,False
YE2701,2019-10-01,Shibam Kawkaban,Al Mahwit,YE27,YEM.8_1,YEM.8.9_1,Al Hudaydah,,15.65641290230754,0.108884866,88.0,,8.9,False
YE2701,2019-11-01,Shibam Kawkaban,Al Mahwit,YE27,YEM.8_1,YEM.8.9_1,Al Hudaydah,,20.104257476826728,0.108884866,113.0,,8.9,False
YE2701,2019-12-01,Shibam Kawkaban,Al Mahwit,YE27,YEM.8_1,YEM.8.9_1,Al Hudaydah,,28.822032842884337,0.108884866,162.0,,8.9,False
YE2701,2020-01-01,Shibam Kawkaban,Al Mahwit,YE27,YEM.8_1,YEM.8.9_1,Al Hodeidah,,,,50.0,,,False
YE2701,2020-02-01,Shibam Kawkaban,Al Mahwit,YE27,YEM.8_1,YEM.8.9_1,Al Hodeidah,,,,52.0,,,False
YE2701,2020-03-01,Shibam Kawkaban,Al Mahwit,YE27,YEM.8_1,YEM.8.9_1,Al Hodeidah,,,,45.0,,,False
YE2701,2020-04-01,Shibam Kawkaban,Al Mahwit,YE27,YEM.8_1,YEM.8.9_1,Al Hodeidah,,,,20.0,,,False
YE2701,2020-05-01,Shibam Kawkaban,Al Mahwit,YE27,YEM.8_1,YEM.8.9_1,Al Hodeidah,,,,18.0,,,False
YE2701,2020-06-01,Shibam Kawkaban,Al Mahwit,YE27,YEM.8_1,YEM.8.9_1,Al Hodeidah,,,,11.0,,,False
YE2701,2020-07-01,Shibam Kawkaban,Al Mahwit,YE27,YEM.8_1,YEM.8.9_1,Al Hodeidah,,,,36.0,,,False
YE2701,2020-08-01,Shibam Kawkaban,Al Mahwit,YE27,YEM.8_1,YEM.8.9_1,Al Hodeidah,,,,11.0,,,False
YE2701,2020-09-01,Shibam Kawkaban,Al Mahwit,YE27,YEM.8_1,YEM.8.9_1,Al Hodeidah,,,,16.0,,,False
YE2701,2020-10-01,Shibam Kawkaban,Al Mahwit,YE27,YEM.8_1,YEM.8.9_1,Al Hodeidah,,,,23.0,,,False
YE2701,2020-11-01,Shibam Kawkaban,Al Mahwit,YE27,YEM.8_1,YEM.8.9_1,Al Hodeidah,,,,13.0,,,False
YE2701,2020-12-01,Shibam Kawkaban,Al Mahwit,YE27,YEM.8_1,YEM.8.9_1,Al Hodeidah,,,,3.0,,,False
YE2701,2021-01-01,Shibam Kawkaban,Al Mahwit,YE27,YEM.8_1,YEM.8.9_1,Al Hodeidah,,,,1.0,,,False
YE2701,2021-02-01,Shibam Kawkaban,Al Mahwit,YE27,YEM.8_1,YEM.8.9_1,Al Hodeidah,,,,53.0,,,False
YE2701,2021-03-01,Shibam Kawkaban,Al Mahwit,YE27,YEM.8_1,YEM.8.9_1,Al Hodeidah,,,,8.0,,,False
YE2701,2021-04-01,Shibam Kawkaban,Al Mahwit,YE27,YEM.8_1,YEM.8.9_1,Al Hodeidah,,,,1.0,,,False
YE2702,2019-01-01,At Tawilah,Al Mahwit,YE27,YEM.8_1,YEM.8.5_1,Al Hudaydah,0.866,23.90101093271122,0.04935389,209.0,,8.9,False
YE2702,2019-02-01,At Tawilah,Al Mahwit,YE27,YEM.8_1,YEM.8.5_1,Al Hudaydah,,17.496912309592425,0.04935389,153.0,2.0,8.9,False
YE2702,2019-03-01,At Tawilah,Al Mahwit,YE27,YEM.8_1,YEM.8.5_1,Al Hudaydah,,73.53277526188188,0.04935389,643.0,3.0,8.9,False
YE2702,2019-04-01,At Tawilah,Al Mahwit,YE27,YEM.8_1,YEM.8.5_1,Al Hudaydah,,93.54558345912812,0.04935389,818.0,1.0,8.9,False
YE2702,2019-05-01,At Tawilah,Al Mahwit,YE27,YEM.8_1,YEM.8.5_1,Al Hudaydah,,78.90764374914231,0.04935389,690.0,1.0,8.9,False
YE2702,2019-06-01,At Tawilah,Al Mahwit,YE27,YEM.8_1,YEM.8.5_1,Al Hudaydah,,74.56200539774026,0.04935389,652.0,,8.9,False
YE2702,2019-07-01,At Tawilah,Al Mahwit,YE27,YEM.8_1,YEM.8.5_1,Al Hudaydah,,31.56305749965692,0.04935389,276.0,1.0,8.9,False
YE2702,2019-08-01,At Tawilah,Al Mahwit,YE27,YEM.8_1,YEM.8.5_1,Al Hudaydah,,44.37125474589451,0.04935389,388.0,,8.9,False
YE2702,2019-09-01,At Tawilah,Al Mahwit,YE27,YEM.8_1,YEM.8.5_1,Al Hudaydah,,42.19843557019349,0.04935389,369.0,,8.9,False
YE2702,2019-10-01,At Tawilah,Al Mahwit,YE27,YEM.8_1,YEM.8.5_1,Al Hudaydah,,29.61895613192443,0.04935389,259.0,,8.9,False
YE2702,2019-11-01,At Tawilah,Al Mahwit,YE27,YEM.8_1,YEM.8.5_1,Al Hudaydah,,17.61127121357669,0.04935389,154.0,,8.9,False
YE2702,2019-12-01,At Tawilah,Al Mahwit,YE27,YEM.8_1,YEM.8.5_1,Al Hudaydah,,42.19843557019349,0.04935389,369.0,,8.9,False
YE2702,2020-01-01,At Tawilah,Al Mahwit,YE27,YEM.8_1,YEM.8.5_1,Al Hodeidah,,,,50.0,,,False
YE2702,2020-02-01,At Tawilah,Al Mahwit,YE27,YEM.8_1,YEM.8.5_1,Al Hodeidah,,,,19.0,,,False
YE2702,2020-03-01,At Tawilah,Al Mahwit,YE27,YEM.8_1,YEM.8.5_1,Al Hodeidah,,,,11.0,,,False
YE2702,2020-04-01,At Tawilah,Al Mahwit,YE27,YEM.8_1,YEM.8.5_1,Al Hodeidah,,,,10.0,,,False
YE2702,2020-05-01,At Tawilah,Al Mahwit,YE27,YEM.8_1,YEM.8.5_1,Al Hodeidah,,,,18.0,,,False
YE2702,2020-06-01,At Tawilah,Al Mahwit,YE27,YEM.8_1,YEM.8.5_1,Al Hodeidah,,,,8.0,,,False
YE2702,2020-07-01,At Tawilah,Al Mahwit,YE27,YEM.8_1,YEM.8.5_1,Al Hodeidah,,,,12.0,,,False
YE2702,2020-08-01,At Tawilah,Al Mahwit,YE27,YEM.8_1,YEM.8.5_1,Al Hodeidah,,,,21.0,,,False
YE2702,2020-09-01,At Tawilah,Al Mahwit,YE27,YEM.8_1,YEM.8.5_1,Al Hodeidah,,,,17.0,,,False
YE2702,2020-10-01,At Tawilah,Al Mahwit,YE27,YEM.8_1,YEM.8.5_1,Al Hodeidah,,,,12.0,,,False
YE2702,2020-11-01,At Tawilah,Al Mahwit,YE27,YEM.8_1,YEM.8.5_1,Al Hodeidah,,,,12.0,,,False
YE2702,2021-01-01,At Tawilah,Al Mahwit,YE27,YEM.8_1,YEM.8.5_1,Al Hodeidah,,,,1.0,,,False
YE2702,2021-02-01,At Tawilah,Al Mahwit,YE27,YEM.8_1,YEM.8.5_1,Al Hodeidah,,,,3.0,,,False
YE2703,2019-01-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hudaydah,0.675,10.63521222082568,0.055593443,121.0,,8.9,False
YE2703,2019-02-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hudaydah,,5.537341900099321,0.055593443,63.0,,8.9,False
YE2703,2019-03-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hudaydah,,54.31868721,0.055593443,618.0,1.0,8.9,False
YE2703,2019-04-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hudaydah,,61.78970405983845,0.055593443,703.0,1.0,8.9,False
YE2703,2019-05-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hudaydah,,52.20922362950788,0.055593443,594.0,,8.9,False
YE2703,2019-06-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hudaydah,,39.20086488006821,0.055593443,446.0,,8.9,False
YE2703,2019-07-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hudaydah,,0.0,0.055593443,0.0,,8.9,False
YE2703,2019-08-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hudaydah,,13.711513276436412,0.055593443,156.0,,8.9,False
YE2703,2019-09-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hudaydah,,34.36667750696562,0.055593443,391.0,,8.9,False
YE2703,2019-10-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hudaydah,,33.39984003234511,0.055593443,380.0,,8.9,False
YE2703,2019-11-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hudaydah,,27.59881518462201,0.055593443,314.0,,8.9,False
YE2703,2019-12-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hudaydah,,34.36667750696562,0.055593443,391.0,,8.9,False
YE2703,2020-01-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hodeidah,,,,76.0,,,False
YE2703,2020-02-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hodeidah,,,,29.0,,,False
YE2703,2020-03-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hodeidah,,,,31.0,,,False
YE2703,2020-04-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hodeidah,,,,22.0,,,False
YE2703,2020-05-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hodeidah,,,,10.0,,,False
YE2703,2020-06-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hodeidah,,,,6.0,,,False
YE2703,2020-07-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hodeidah,,,,41.0,,,False
YE2703,2020-08-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hodeidah,,,,34.0,,,False
YE2703,2020-09-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hodeidah,,,,25.0,,,False
YE2703,2020-10-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hodeidah,,,,25.0,,,False
YE2703,2020-11-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hodeidah,,,,39.0,,,False
YE2703,2020-12-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hodeidah,,,,5.0,,,False
YE2703,2021-01-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hodeidah,,,,3.0,,,False
YE2703,2021-02-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hodeidah,,,,45.0,,,False
YE2703,2021-03-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hodeidah,,,,1.0,,,False
YE2703,2021-04-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hodeidah,,,,1.0,,,False
YE2703,2021-05-01,Ar Rujum,Al Mahwit,YE27,YEM.8_1,YEM.8.4_1,Al Hudaydah,,,,1.0,,,False
YE2704,2019-01-01,Al Khabt,Al Mahwit,YE27,YEM.8_1,YEM.8.1_1,Al Hudaydah,0.675,10.505295236653067,0.191852798,111.0,,8.9,False
YE2704,2019-02-01,Al Khabt,Al Mahwit,YE27,YEM.8_1,YEM.8.1_1,Al Hudaydah,,10.316010637794456,0.191852798,109.0,1.0,8.9,False
YE2704,2019-03-01,Al Khabt,Al Mahwit,YE27,YEM.8_1,YEM.8.1_1,Al Hudaydah,,42.21046554547089,0.191852798,446.0,1.0,8.9,False
YE2704,2019-04-01,Al Khabt,Al Mahwit,YE27,YEM.8_1,YEM.8.1_1,Al Hudaydah,,67.38531719366654,0.191852798,712.0,,8.9,False
YE2704,2019-05-01,Al Khabt,Al Mahwit,YE27,YEM.8_1,YEM.8.1_1,Al Hudaydah,,57.258591154730695,0.191852798,605.0,,8.9,False
